0 START simple_strategy 20
7592 MOVE 183 0
7593 MOVE 128 0
7594 MOVE 192 0
7595 MOVE 122 0
7596 MOVE 147 0
7597 MOVE 140 0
7598 MOVE 157 0
7599 MOVE 287 0
7600 MOVE 299 4
7601 MOVE 277 4
7602 MOVE 123 4
7603 MOVE 8 4
7604 MOVE 193 4
7605 MOVE 174 4
7606 MOVE 171 4
7607 MOVE 259 4
7608 MOVE 259 2
7609 MOVE 171 2
7610 MOVE 174 2
7611 MOVE 193 2
7612 MOVE 8 2
7613 MOVE 123 2
7614 MOVE 277 2
7615 MOVE 299 2
7616 ADD 300 6
7617 MOVE 287 1
7618 MOVE 157 1
7619 MOVE 140 1
7620 MOVE 147 1
7621 MOVE 122 1
7622 MOVE 192 1
7623 MOVE 128 1
7624 MOVE 183 1
7625 MOVE 113 1
7626 MOVE 184 1
7627 MOVE 298 1
7628 MOVE 102 1
7629 MOVE 104 1
7630 MOVE 34 1
7631 MOVE 231 1
7632 MOVE 280 1
7633 MOVE 107 1
7634 MOVE 214 1
7635 MOVE 251 1
7636 MOVE 251 0
7637 MOVE 214 0
7638 MOVE 107 0
7639 MOVE 280 0
7640 MOVE 231 0
7641 MOVE 34 0
7642 MOVE 104 0
7643 MOVE 102 0
7644 MOVE 298 0
7645 MOVE 184 0
7646 MOVE 113 0
7647 MOVE 183 0
7648 MOVE 128 0
7649 MOVE 192 0
7650 MOVE 122 0
7651 MOVE 147 0
7652 MOVE 140 0
7653 MOVE 157 0
7654 MOVE 287 0
7655 MOVE 299 4
7656 MOVE 277 4
7657 MOVE 123 4
7658 MOVE 8 4
7659 MOVE 193 4
7660 MOVE 174 4
7661 MOVE 171 4
7662 MOVE 259 4
7663 MOVE 259 2
7664 MOVE 171 2
7665 MOVE 174 2
7666 MOVE 193 2
7667 MOVE 8 2
7668 MOVE 123 2
7669 MOVE 277 2
7670 MOVE 299 2
7671 MOVE 197 2
7672 MOVE 249 2
7673 MOVE 177 2
7674 MOVE 62 2
7675 MOVE 32 2
7676 ADD 301 12
7677 MOVE 287 1
7678 MOVE 157 1
7679 MOVE 140 1
7680 MOVE 147 1
7681 MOVE 122 1
7682 MOVE 192 1
7683 MOVE 128 1
7684 MOVE 183 1
7685 MOVE 113 1
7686 MOVE 184 1
7687 ADD 302 6
7688 MOVE 298 1
7689 MOVE 102 1
7690 MOVE 104 1
7691 MOVE 34 1
7692 MOVE 231 1
7693 MOVE 280 1
7694 MOVE 107 1
7695 MOVE 214 1
7696 MOVE 251 1
7697 ADD 303 12
7698 MOVE 251 0
7699 MOVE 214 0
7700 MOVE 107 0
7701 MOVE 280 0
7702 ADD 304 2
7703 MOVE 280 1
7704 MOVE 107 1
7705 MOVE 214 1
7706 MOVE 251 1
7707 MOVE 251 0
7708 MOVE 214 0
7709 MOVE 107 0
7710 MOVE 280 0
7711 MOVE 231 0
7712 MOVE 34 0
7713 MOVE 104 0
7714 MOVE 102 0
7715 MOVE 298 0
7716 MOVE 184 0
7717 MOVE 113 0
7718 MOVE 183 0
7719 ADD 305 0
7720 MOVE 305 1
7721 ADD 306 2
7722 MOVE 183 1
7723 MOVE 113 1
7724 MOVE 184 1
7725 MOVE 298 1
7726 MOVE 102 1
7727 ADD 307 2
7728 MOVE 104 1
7729 MOVE 34 1
7730 MOVE 231 1
7731 MOVE 280 1
7732 MOVE 107 1
7733 MOVE 214 1
7734 MOVE 251 1
7735 MOVE 251 0
7736 MOVE 214 0
7737 MOVE 107 0
7738 MOVE 280 0
7739 MOVE 231 0
7740 MOVE 34 0
7741 MOVE 104 0
7742 MOVE 102 0
7743 MOVE 298 0
7744 MOVE 184 0
7745 MOVE 113 0
7746 MOVE 183 0
7747 REMOVE 305
7747 CASH 1477
7748 MOVE 128 0
7749 MOVE 192 0
7750 MOVE 122 0
7751 MOVE 147 0
7752 MOVE 140 0
7753 MOVE 157 0
7754 MOVE 287 0
7755 MOVE 307 4
7756 MOVE 306 4
7757 MOVE 304 4
7758 MOVE 32 4
7759 MOVE 62 4
7760 MOVE 177 4
7761 MOVE 249 4
7762 MOVE 197 4
7763 MOVE 299 4
7764 REMOVE 277
7764 CASH 1480
7765 MOVE 123 4
7766 MOVE 8 4
7767 MOVE 193 4
7768 MOVE 174 4
7769 MOVE 171 4
7770 MOVE 259 4
7771 ADD 308 12
7772 MOVE 287 1
7773 MOVE 157 1
7774 ADD 309 6
7775 MOVE 140 1
7776 MOVE 147 1
7777 MOVE 122 1
7778 MOVE 192 1
7779 MOVE 128 1
7780 MOVE 183 1
7781 ADD 310 12
7782 MOVE 113 1
7783 MOVE 184 1
7784 MOVE 298 1
7785 MOVE 102 1
7786 MOVE 104 1
7787 MOVE 34 1
7788 MOVE 231 1
7789 MOVE 280 1
7790 MOVE 107 1
7791 MOVE 214 1
7792 MOVE 251 1
7793 ADD 311 6
7794 MOVE 251 0
7795 MOVE 214 0
7796 MOVE 107 0
7797 MOVE 280 0
7798 MOVE 231 0
7799 MOVE 34 0
7800 MOVE 104 0
7801 MOVE 102 0
7802 ADD 312 2
7803 MOVE 102 1
7804 MOVE 104 1
7805 MOVE 34 1
7806 MOVE 231 1
7807 ADD 313 2
7808 MOVE 280 1
7809 MOVE 107 1
7810 MOVE 214 1
7811 MOVE 251 1
7812 MOVE 251 0
7813 MOVE 214 0
7814 MOVE 107 0
7815 MOVE 280 0
7816 MOVE 231 0
7817 MOVE 34 0
7818 MOVE 104 0
7819 ADD 314 6
7820 MOVE 104 1
7821 MOVE 34 1
7822 MOVE 231 1
7823 MOVE 280 1
7824 MOVE 107 1
7825 MOVE 214 1
7826 MOVE 251 1
7827 MOVE 251 0
7828 MOVE 214 0
7829 MOVE 107 0
7830 MOVE 280 0
7831 MOVE 231 0
7832 MOVE 34 0
7833 MOVE 104 0
7834 MOVE 102 0
7835 MOVE 298 0
7836 MOVE 184 0
7837 MOVE 113 0
7838 MOVE 183 0
7839 MOVE 128 0
7840 MOVE 192 0
7841 MOVE 122 0
7842 MOVE 147 0
7843 MOVE 140 0
7844 MOVE 157 0
7845 MOVE 287 0
7846 REMOVE 313
7846 CASH 1485
7847 MOVE 312 4
7848 MOVE 312 2
7849 MOVE 259 2
7850 MOVE 171 2
7851 MOVE 174 2
7852 MOVE 193 2
7853 MOVE 8 2
7854 MOVE 123 2
7855 MOVE 299 2
7856 MOVE 197 2
7857 MOVE 249 2
7858 MOVE 177 2
7859 MOVE 62 2
7860 MOVE 32 2
7861 MOVE 304 2
7862 MOVE 306 2
7863 MOVE 307 2
7864 MOVE 180 2
7865 MOVE 88 2
7866 MOVE 65 2
7867 MOVE 26 2
7868 MOVE 246 2
7869 MOVE 53 2
7870 MOVE 96 2
7871 MOVE 37 2
7872 MOVE 161 2
7873 MOVE 51 2
7874 MOVE 134 2
7875 MOVE 92 2
7876 MOVE 229 2
7877 MOVE 145 2
7878 MOVE 267 2
7879 REMOVE 296
7879 CASH 1488
7880 MOVE 314 9
7881 MOVE 311 9
7882 REMOVE 309
7882 CASH 1488
7883 REMOVE 302
7883 CASH 1495
7884 REMOVE 300
7884 CASH 1495
7885 MOVE 297 9
7886 MOVE 295 9
7887 MOVE 294 9
7888 REMOVE 291
7888 CASH 1495
7889 REMOVE 289
7889 CASH 1496
7890 MOVE 285 9
7891 MOVE 261 9
7892 MOVE 239 9
7893 MOVE 236 9
7894 MOVE 195 9
7895 MOVE 279 9
7896 MOVE 143 9
7897 MOVE 129 9
7898 MOVE 109 9
7899 MOVE 108 9
7900 REMOVE 78
7900 CASH 1496
7901 MOVE 163 9
7902 MOVE 156 9
7903 MOVE 15 9
7904 MOVE 57 9
7905 MOVE 30 9
7906 MOVE 11 9
7907 MOVE 101 9
7908 MOVE 103 9
7909 MOVE 103 6
7910 MOVE 101 6
7911 MOVE 11 6
7912 MOVE 30 6
7913 MOVE 57 6
7914 MOVE 15 6
7915 MOVE 156 6
7916 MOVE 163 6
7917 MOVE 108 6
7918 MOVE 109 6
7919 MOVE 129 6
7920 MOVE 143 6
7921 MOVE 279 6
7922 MOVE 195 6
7923 MOVE 236 6
7924 MOVE 239 6
7925 MOVE 261 6
7926 MOVE 285 6
7927 MOVE 294 6
7928 MOVE 295 6
7929 MOVE 297 6
7930 MOVE 311 6
7931 MOVE 314 6
7932 REMOVE 310
7932 CASH 1496
7933 REMOVE 308
7933 CASH 1510
7934 MOVE 303 16
7935 REMOVE 301
7935 CASH 1510
7936 REMOVE 293
7936 CASH 1533
7937 MOVE 270 16
7938 MOVE 244 16
7939 MOVE 73 16
7940 MOVE 73 12
7941 MOVE 244 12
7942 MOVE 270 12
7943 MOVE 303 12
7944 MOVE 272 12
7945 REMOVE 276
7945 CASH 1533
7946 MOVE 282 12
7947 MOVE 75 12
7948 MOVE 6 12
7949 REMOVE 286
7949 CASH 1549
7950 MOVE 10 12
7951 MOVE 63 12
7952 MOVE 144 12
7953 MOVE 148 12
7954 MOVE 205 12
7955 MOVE 213 12
7956 MOVE 219 12
7957 MOVE 230 12
7958 MOVE 234 12
7959 MOVE 242 12
7960 MOVE 243 12
7961 MOVE 287 1
7962 MOVE 157 1
7963 MOVE 140 1
7964 MOVE 147 1
7965 MOVE 122 1
7966 MOVE 192 1
7967 MOVE 128 1
7968 MOVE 183 1
7969 MOVE 113 1
7970 MOVE 184 1
7971 MOVE 298 1
7972 MOVE 102 1
7973 MOVE 104 1
7974 MOVE 34 1
7975 MOVE 231 1
7976 MOVE 280 1
7977 MOVE 107 1
7978 MOVE 214 1
7979 MOVE 251 1
7980 MOVE 251 0
7981 MOVE 214 0
7982 MOVE 107 0
7983 MOVE 280 0
7984 MOVE 231 0
7985 MOVE 34 0
7986 MOVE 104 0
7987 MOVE 102 0
7988 MOVE 298 0
7989 MOVE 184 0
7990 MOVE 113 0
7991 MOVE 183 0
7992 MOVE 128 0
7993 MOVE 192 0
7994 MOVE 122 0
7995 MOVE 147 0
7996 MOVE 140 0
7997 MOVE 157 0
7998 MOVE 287 0
7999 MOVE 267 4
8000 MOVE 145 4
8001 MOVE 229 4
8002 MOVE 92 4
8003 MOVE 134 4
8004 MOVE 51 4
8005 MOVE 161 4
8006 MOVE 37 4
8007 MOVE 96 4
8008 MOVE 53 4
8009 MOVE 246 4
8010 MOVE 26 4
8011 MOVE 65 4
8012 MOVE 88 4
8013 MOVE 180 4
8014 REMOVE 307
8014 CASH 1549
8015 MOVE 306 4
8016 REMOVE 304
8016 CASH 1549
8017 MOVE 32 4
8018 MOVE 62 4
8019 MOVE 177 4
8020 MOVE 249 4
8021 MOVE 197 4
8022 MOVE 299 4
8023 MOVE 123 4
8024 REMOVE 8
8024 CASH 1550
8025 MOVE 193 4
8026 MOVE 174 4
8027 MOVE 171 4
8028 MOVE 259 4
8029 MOVE 312 4
8030 MOVE 312 2
8031 MOVE 259 2
8032 MOVE 171 2
8033 MOVE 174 2
8034 MOVE 193 2
8035 MOVE 123 2
8036 MOVE 299 2
8037 MOVE 197 2
8038 MOVE 249 2
8039 MOVE 177 2
8040 MOVE 62 2
8041 MOVE 32 2
8042 MOVE 306 2
8043 MOVE 180 2
8044 MOVE 88 2
8045 MOVE 65 2
8046 MOVE 26 2
8047 MOVE 246 2
8048 MOVE 53 2
8049 MOVE 96 2
8050 MOVE 37 2
8051 MOVE 161 2
8052 MOVE 51 2
8053 MOVE 134 2
8054 MOVE 92 2
8055 MOVE 229 2
8056 MOVE 145 2
8057 MOVE 267 2
8058 MOVE 314 9
8059 MOVE 311 9
8060 MOVE 297 9
8061 MOVE 295 9
8062 MOVE 294 9
8063 MOVE 285 9
8064 MOVE 261 9
8065 MOVE 239 9
8066 MOVE 236 9
8067 MOVE 195 9
8068 MOVE 279 9
8069 MOVE 143 9
8070 MOVE 129 9
8071 MOVE 109 9
8072 MOVE 108 9
8073 MOVE 163 9
8074 MOVE 156 9
8075 MOVE 15 9
8076 MOVE 57 9
8077 MOVE 30 9
8078 MOVE 11 9
8079 MOVE 101 9
8080 MOVE 103 9
8081 MOVE 103 6
8082 MOVE 101 6
8083 MOVE 11 6
8084 MOVE 30 6
8085 MOVE 57 6
8086 MOVE 15 6
8087 MOVE 156 6
8088 MOVE 163 6
8089 MOVE 108 6
8090 MOVE 109 6
8091 MOVE 129 6
8092 MOVE 143 6
8093 MOVE 279 6
8094 MOVE 195 6
8095 MOVE 236 6
8096 MOVE 239 6
8097 MOVE 261 6
8098 MOVE 285 6
8099 MOVE 294 6
8100 MOVE 295 6
8101 MOVE 297 6
8102 MOVE 311 6
8103 MOVE 314 6
8104 MOVE 243 16
8105 MOVE 242 16
8106 MOVE 234 16
8107 MOVE 230 16
8108 MOVE 219 16
8109 MOVE 213 16
8110 MOVE 205 16
8111 MOVE 148 16
8112 MOVE 144 16
8113 MOVE 63 16
8114 MOVE 10 16
8115 MOVE 6 16
8116 MOVE 75 16
8117 MOVE 282 16
8118 MOVE 272 16
8119 MOVE 303 16
8120 MOVE 270 16
8121 MOVE 244 16
8122 MOVE 73 16
8123 MOVE 73 12
8124 MOVE 244 12
8125 MOVE 270 12
8126 MOVE 303 12
8127 MOVE 272 12
8128 MOVE 282 12
8129 MOVE 75 12
8130 MOVE 6 12
8131 MOVE 10 12
8132 MOVE 63 12
8133 MOVE 144 12
8134 MOVE 148 12
8135 MOVE 205 12
8136 MOVE 213 12
8137 MOVE 219 12
8138 MOVE 230 12
8139 MOVE 234 12
8140 MOVE 242 12
8141 MOVE 243 12
8142 REMOVE 287
8142 CASH 1550
8143 MOVE 157 1
8144 MOVE 140 1
8145 MOVE 147 1
8146 MOVE 122 1
8147 MOVE 192 1
8148 MOVE 128 1
8149 MOVE 183 1
8150 MOVE 113 1
8151 MOVE 184 1
8152 MOVE 298 1
8153 MOVE 102 1
8154 MOVE 104 1
8155 MOVE 34 1
8156 MOVE 231 1
8157 MOVE 280 1
8158 MOVE 107 1
8159 MOVE 214 1
8160 MOVE 251 1
8161 MOVE 251 0
8162 MOVE 214 0
8163 MOVE 107 0
8164 MOVE 280 0
8165 MOVE 231 0
8166 MOVE 34 0
8167 MOVE 104 0
8168 MOVE 102 0
8169 MOVE 298 0
8170 MOVE 184 0
8171 MOVE 113 0
8172 MOVE 183 0
8173 MOVE 128 0
8174 MOVE 192 0
8175 MOVE 122 0
8176 MOVE 147 0
8177 MOVE 140 0
8178 MOVE 157 0
8179 MOVE 267 4
8180 MOVE 145 4
8181 MOVE 229 4
8182 MOVE 92 4
8183 MOVE 134 4
8184 MOVE 51 4
8185 MOVE 161 4
8186 MOVE 37 4
8187 MOVE 96 4
8188 MOVE 53 4
8189 MOVE 246 4
8190 MOVE 26 4
8191 ADD 315 12
8192 MOVE 157 1
8193 MOVE 140 1
8194 ADD 316 12
8195 MOVE 147 1
8196 MOVE 122 1
8197 MOVE 192 1
8198 MOVE 128 1
8199 MOVE 183 1
8200 MOVE 113 1
8201 MOVE 184 1
8202 MOVE 298 1
8203 MOVE 102 1
8204 MOVE 104 1
8205 MOVE 34 1
8206 MOVE 231 1
8207 ADD 317 2
8208 MOVE 280 1
8209 MOVE 107 1
8210 MOVE 214 1
8211 MOVE 251 1
8212 MOVE 251 0
8213 MOVE 214 0
8214 MOVE 107 0
8215 MOVE 280 0
8216 MOVE 231 0
8217 MOVE 34 0
8218 MOVE 104 0
8219 MOVE 102 0
8220 MOVE 298 0
8221 MOVE 184 0
8222 MOVE 113 0
8223 MOVE 183 0
8224 MOVE 128 0
8225 MOVE 192 0
8226 MOVE 122 0
8227 MOVE 147 0
8228 MOVE 140 0
8229 MOVE 157 0
8230 MOVE 317 4
8231 MOVE 65 4
8232 MOVE 88 4
8233 MOVE 180 4
8234 MOVE 306 4
8235 MOVE 32 4
8236 MOVE 62 4
8237 MOVE 177 4
8238 MOVE 249 4
8239 MOVE 197 4
8240 MOVE 299 4
8241 MOVE 123 4
8242 MOVE 193 4
8243 MOVE 174 4
8244 MOVE 171 4
8245 MOVE 259 4
8246 MOVE 312 4
8247 MOVE 312 2
8248 MOVE 259 2
8249 MOVE 171 2
8250 MOVE 174 2
8251 MOVE 193 2
8252 MOVE 123 2
8253 MOVE 299 2
8254 MOVE 197 2
8255 MOVE 249 2
8256 MOVE 177 2
8257 MOVE 62 2
8258 MOVE 32 2
8259 MOVE 306 2
8260 MOVE 180 2
8261 MOVE 88 2
8262 MOVE 65 2
8263 MOVE 317 2
8264 MOVE 26 2
8265 MOVE 246 2
8266 MOVE 53 2
8267 MOVE 96 2
8268 MOVE 37 2
8269 MOVE 161 2
8270 MOVE 51 2
8271 MOVE 134 2
8272 MOVE 92 2
8273 MOVE 229 2
8274 MOVE 145 2
8275 MOVE 267 2
8276 REMOVE 314
8276 CASH 1553
8277 MOVE 311 9
8278 MOVE 297 9
8279 MOVE 295 9
8280 MOVE 294 9
8281 MOVE 285 9
8282 MOVE 261 9
8283 MOVE 239 9
8284 MOVE 236 9
8285 MOVE 195 9
8286 MOVE 279 9
8287 MOVE 143 9
8288 MOVE 129 9
8289 MOVE 109 9
8290 MOVE 108 9
8291 MOVE 163 9
8292 MOVE 156 9
8293 MOVE 15 9
8294 MOVE 57 9
8295 MOVE 30 9
8296 MOVE 11 9
8297 MOVE 101 9
8298 MOVE 103 9
8299 MOVE 103 6
8300 MOVE 101 6
8301 MOVE 11 6
8302 MOVE 30 6
8303 MOVE 57 6
8304 MOVE 15 6
8305 MOVE 156 6
8306 MOVE 163 6
8307 MOVE 108 6
8308 MOVE 109 6
8309 MOVE 129 6
8310 MOVE 143 6
8311 MOVE 279 6
8312 MOVE 195 6
8313 MOVE 236 6
8314 MOVE 239 6
8315 MOVE 261 6
8316 MOVE 285 6
8317 MOVE 294 6
8318 MOVE 295 6
8319 MOVE 297 6
8320 MOVE 311 6
8321 REMOVE 316
8321 CASH 1553
8322 MOVE 315 16
8323 MOVE 243 16
8324 MOVE 242 16
8325 MOVE 234 16
8326 MOVE 230 16
8327 MOVE 219 16
8328 MOVE 213 16
8329 MOVE 205 16
8330 MOVE 148 16
8331 MOVE 144 16
8332 MOVE 63 16
8333 MOVE 10 16
8334 MOVE 6 16
8335 MOVE 75 16
8336 MOVE 282 16
8337 MOVE 272 16
8338 MOVE 303 16
8339 MOVE 270 16
8340 MOVE 244 16
8341 MOVE 73 16
8342 MOVE 73 12
8343 MOVE 244 12
8344 MOVE 270 12
8345 MOVE 303 12
8346 MOVE 272 12
8347 MOVE 282 12
8348 MOVE 75 12
8349 MOVE 6 12
8350 MOVE 10 12
8351 MOVE 63 12
8352 MOVE 144 12
8353 MOVE 148 12
8354 MOVE 205 12
8355 MOVE 213 12
8356 MOVE 219 12
8357 MOVE 230 12
8358 MOVE 234 12
8359 MOVE 242 12
8360 MOVE 243 12
8361 MOVE 315 12
8362 MOVE 157 1
8363 MOVE 140 1
8364 MOVE 147 1
8365 MOVE 122 1
8366 MOVE 192 1
8367 MOVE 128 1
8368 MOVE 183 1
8369 MOVE 113 1
8370 MOVE 184 1
8371 MOVE 298 1
8372 MOVE 102 1
8373 MOVE 104 1
8374 MOVE 34 1
8375 MOVE 231 1
8376 MOVE 280 1
8377 MOVE 107 1
8378 MOVE 214 1
8379 MOVE 251 1
8380 MOVE 251 0
8381 MOVE 214 0
8382 MOVE 107 0
8383 MOVE 280 0
8384 MOVE 231 0
8385 MOVE 34 0
8386 MOVE 104 0
8387 MOVE 102 0
8388 MOVE 298 0
8389 MOVE 184 0
8390 MOVE 113 0
8391 MOVE 183 0
8392 MOVE 128 0
8393 MOVE 192 0
8394 MOVE 122 0
8395 MOVE 147 0
8396 MOVE 140 0
8397 MOVE 157 0
8398 MOVE 267 4
8399 MOVE 145 4
8400 MOVE 229 4
8401 MOVE 92 4
8402 MOVE 134 4
8403 MOVE 51 4
8404 MOVE 161 4
8405 MOVE 37 4
8406 MOVE 96 4
8407 MOVE 53 4
8408 MOVE 246 4
8409 MOVE 26 4
8410 MOVE 317 4
8411 MOVE 65 4
8412 MOVE 88 4
8413 MOVE 180 4
8414 MOVE 306 4
8415 MOVE 32 4
8416 MOVE 62 4
8417 MOVE 177 4
8418 MOVE 249 4
8419 MOVE 197 4
8420 MOVE 299 4
8421 MOVE 123 4
8422 MOVE 193 4
8423 MOVE 174 4
8424 MOVE 171 4
8425 MOVE 259 4
8426 MOVE 312 4
8427 MOVE 312 2
8428 MOVE 259 2
8429 MOVE 171 2
8430 MOVE 174 2
8431 MOVE 193 2
8432 MOVE 123 2
8433 MOVE 299 2
8434 MOVE 197 2
8435 MOVE 249 2
8436 MOVE 177 2
8437 MOVE 62 2
8438 MOVE 32 2
8439 MOVE 306 2
8440 MOVE 180 2
8441 MOVE 88 2
8442 MOVE 65 2
8443 MOVE 317 2
8444 MOVE 26 2
8445 MOVE 246 2
8446 MOVE 53 2
8447 MOVE 96 2
8448 MOVE 37 2
8449 MOVE 161 2
8450 MOVE 51 2
8451 MOVE 134 2
8452 MOVE 92 2
8453 MOVE 229 2
8454 MOVE 145 2
8455 MOVE 267 2
8456 MOVE 311 9
8457 MOVE 297 9
8458 MOVE 295 9
8459 MOVE 294 9
8460 MOVE 285 9
8461 MOVE 261 9
8462 MOVE 239 9
8463 MOVE 236 9
8464 MOVE 195 9
8465 MOVE 279 9
8466 MOVE 143 9
8467 MOVE 129 9
8468 MOVE 109 9
8469 MOVE 108 9
8470 MOVE 163 9
8471 MOVE 156 9
8472 MOVE 15 9
8473 MOVE 57 9
8474 MOVE 30 9
8475 MOVE 11 9
8476 MOVE 101 9
8477 REMOVE 103
8477 CASH 1553
8478 MOVE 101 6
8479 MOVE 11 6
8480 MOVE 30 6
8481 MOVE 57 6
8482 MOVE 15 6
8483 MOVE 156 6
8484 MOVE 163 6
8485 MOVE 108 6
8486 MOVE 109 6
8487 MOVE 129 6
8488 MOVE 143 6
8489 MOVE 279 6
8490 MOVE 195 6
8491 MOVE 236 6
8492 MOVE 239 6
8493 MOVE 261 6
8494 MOVE 285 6
8495 MOVE 294 6
8496 MOVE 295 6
8497 MOVE 297 6
8498 MOVE 311 6
8499 MOVE 315 16
8500 MOVE 243 16
8501 MOVE 242 16
8502 MOVE 234 16
8503 MOVE 230 16
8504 MOVE 219 16
8505 MOVE 213 16
8506 MOVE 205 16
8507 MOVE 148 16
8508 MOVE 144 16
8509 MOVE 63 16
8510 REMOVE 10
8510 CASH 1555
8511 MOVE 6 16
8512 MOVE 75 16
8513 MOVE 282 16
8514 MOVE 272 16
8515 MOVE 303 16
8516 MOVE 270 16
8517 MOVE 244 16
8518 MOVE 73 16
8519 MOVE 73 12
8520 MOVE 244 12
8521 MOVE 270 12
8522 MOVE 303 12
8523 MOVE 272 12
8524 MOVE 282 12
8525 MOVE 75 12
8526 MOVE 6 12
8527 MOVE 63 12
8528 MOVE 144 12
8529 MOVE 148 12
8530 MOVE 205 12
8531 MOVE 213 12
8532 MOVE 219 12
8533 MOVE 230 12
8534 MOVE 234 12
8535 MOVE 242 12
8536 MOVE 243 12
8537 MOVE 315 12
8538 MOVE 157 1
8539 MOVE 140 1
8540 MOVE 147 1
8541 MOVE 122 1
8542 MOVE 192 1
8543 MOVE 128 1
8544 ADD 318 12
8545 MOVE 183 1
8546 MOVE 113 1
8547 MOVE 184 1
8548 MOVE 298 1
8549 MOVE 102 1
8550 MOVE 104 1
8551 MOVE 34 1
8552 MOVE 231 1
8553 MOVE 280 1
8554 MOVE 107 1
8555 MOVE 214 1
8556 MOVE 251 1
8557 MOVE 251 0
8558 MOVE 214 0
8559 MOVE 107 0
8560 MOVE 280 0
8561 MOVE 231 0
8562 MOVE 34 0
8563 MOVE 104 0
8564 MOVE 102 0
8565 MOVE 298 0
8566 MOVE 184 0
8567 MOVE 113 0
8568 MOVE 183 0
8569 MOVE 128 0
8570 MOVE 192 0
8571 MOVE 122 0
8572 MOVE 147 0
8573 MOVE 140 0
8574 MOVE 157 0
8575 ADD 319 2
8576 MOVE 157 1
8577 MOVE 140 1
8578 MOVE 147 1
8579 MOVE 122 1
8580 MOVE 192 1
8581 MOVE 128 1
8582 MOVE 183 1
8583 MOVE 113 1
8584 MOVE 184 1
8585 MOVE 298 1
8586 MOVE 102 1
8587 MOVE 104 1
8588 MOVE 34 1
8589 MOVE 231 1
8590 MOVE 280 1
8591 MOVE 107 1
8592 MOVE 214 1
8593 MOVE 251 1
8594 MOVE 251 0
8595 ADD 320 6
8596 MOVE 251 1
8597 MOVE 251 0
8598 MOVE 214 0
8599 MOVE 107 0
8600 MOVE 280 0
8601 MOVE 231 0
8602 MOVE 34 0
8603 MOVE 104 0
8604 MOVE 102 0
8605 MOVE 298 0
8606 MOVE 184 0
8607 MOVE 113 0
8608 MOVE 183 0
8609 MOVE 128 0
8610 MOVE 192 0
8611 MOVE 122 0
8612 ADD 321 0
8613 MOVE 321 1
8614 MOVE 122 1
8615 MOVE 192 1
8616 MOVE 128 1
8617 MOVE 183 1
8618 MOVE 113 1
8619 MOVE 184 1
8620 MOVE 298 1
8621 MOVE 102 1
8622 ADD 322 12
8623 MOVE 104 1
8624 MOVE 34 1
8625 MOVE 231 1
8626 MOVE 280 1
8627 MOVE 107 1
8628 MOVE 214 1
8629 MOVE 251 1
8630 MOVE 251 0
8631 MOVE 214 0
8632 MOVE 107 0
8633 MOVE 280 0
8634 MOVE 231 0
8635 MOVE 34 0
8636 MOVE 104 0
8637 MOVE 102 0
8638 MOVE 298 0
8639 MOVE 184 0
8640 MOVE 113 0
8641 MOVE 183 0
8642 MOVE 128 0
8643 MOVE 192 0
8644 MOVE 122 0
8645 MOVE 321 0
8646 MOVE 147 0
8647 MOVE 140 0
8648 MOVE 157 0
8649 MOVE 319 4
8650 MOVE 267 4
8651 MOVE 145 4
8652 MOVE 229 4
8653 MOVE 92 4
8654 MOVE 134 4
8655 ADD 323 12
8656 MOVE 157 1
8657 MOVE 140 1
8658 MOVE 147 1
8659 MOVE 321 1
8660 MOVE 122 1
8661 MOVE 192 1
8662 MOVE 128 1
8663 MOVE 183 1
8664 MOVE 113 1
8665 MOVE 184 1
8666 MOVE 298 1
8667 MOVE 102 1
8668 MOVE 104 1
8669 ADD 324 0
8670 ADD 325 0
8671 MOVE 325 1
8672 MOVE 324 1
8673 MOVE 34 1
8674 MOVE 231 1
8675 MOVE 280 1
8676 MOVE 107 1
8677 MOVE 214 1
8678 MOVE 251 1
8679 MOVE 251 0
8680 MOVE 214 0
8681 MOVE 107 0
8682 MOVE 280 0
8683 MOVE 231 0
8684 MOVE 34 0
8685 MOVE 324 0
8686 MOVE 325 0
8687 MOVE 104 0
8688 MOVE 102 0
8689 MOVE 298 0
8690 MOVE 184 0
8691 MOVE 113 0
8692 MOVE 183 0
8693 MOVE 128 0
8694 MOVE 192 0
8695 MOVE 122 0
8696 MOVE 321 0
8697 MOVE 147 0
8698 MOVE 140 0
8699 MOVE 157 0
8700 MOVE 51 4
8701 MOVE 161 4
8702 MOVE 37 4
8703 MOVE 96 4
8704 MOVE 53 4
8705 MOVE 246 4
8706 MOVE 26 4
8707 MOVE 317 4
8708 MOVE 65 4
8709 MOVE 88 4
8710 ADD 326 12
8711 MOVE 157 1
8712 MOVE 140 1
8713 MOVE 147 1
8714 MOVE 321 1
8715 MOVE 122 1
8716 MOVE 192 1
8717 MOVE 128 1
8718 MOVE 183 1
8719 MOVE 113 1
8720 MOVE 184 1
8721 MOVE 298 1
8722 MOVE 102 1
8723 MOVE 104 1
8724 ADD 327 6
8725 MOVE 325 1
8726 MOVE 324 1
8727 MOVE 34 1
8728 MOVE 231 1
8729 MOVE 280 1
8730 ADD 328 2
8731 MOVE 107 1
8732 MOVE 214 1
8733 MOVE 251 1
8734 MOVE 251 0
8735 MOVE 214 0
8736 MOVE 107 0
8737 ADD 329 0
8738 MOVE 329 1
8739 MOVE 107 1
8740 MOVE 214 1
8741 MOVE 251 1
